Marker	Fig_lab	engraft	tUniq	rUniq	Treatment	Remission
BKODAF_1872055	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1875915	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1881505	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1893985	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1895895	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1923415	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1925555	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1925560	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1925620	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1925650	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1931315	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1931350	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1952800	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1958330	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1958365	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1976395	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1976430	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1976435	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1989215	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1989220	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_1992985	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2000800	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2004125	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2004130	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2004135	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2012345	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2014415	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2017450	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2017470	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2022745	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2037010	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2044885	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2045530	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2045545	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2046080	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2046175	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2046595	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2046660	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2048540	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2048575	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2048655	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2048710	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2053055	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2062230	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2065280	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2065545	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2073855	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2076545	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2076570	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2079265	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2079350	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2079920	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2082470	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2082480	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2082490	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2082510	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2082535	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2082565	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2084155	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2084280	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2084995	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2088630	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2093235	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2094490	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2098975	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2102475	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2105890	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2115775	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2115785	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2116160	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2122765	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2128085	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2128105	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2128110	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2128140	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2128155	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2128160	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2128165	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2128170	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2132835	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2132880	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2132930	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2137560	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2137625	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2137640	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2139725	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2143095	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2144390	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2145045	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2145135	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2145165	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2165660	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2165680	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2165725	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2165730	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2165750	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2165795	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2165810	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2166280	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2179385	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2182725	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2190300	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2190355	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2190380	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2208945	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2210155	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2224895	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2227405	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2233555	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2233565	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2246110	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2249740	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2249835	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2257485	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2257570	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2268010	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2292890	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2293945	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2293960	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2294035	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2295950	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2296015	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2307975	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2316510	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2316570	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2316600	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2316605	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2316630	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2316635	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2319115	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2322855	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2334255	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2337125	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2337130	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2339500	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2339920	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2339945	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2340000	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2345480	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2351385	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2351415	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2352635	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2357230	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2371440	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2372530	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2372535	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2373145	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2373160	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2375380	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2376225	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2384165	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2384205	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2384240	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2384250	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2384390	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2389925	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2389935	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2389975	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2390015	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2393170	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2412520	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2428120	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2437855	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2437860	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2437895	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2437900	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2439110	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2440470	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2442785	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2445100	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2452430	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2453660	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2454075	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2454115	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2455140	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_246545	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2472925	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2478140	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2493580	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2503950	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2504525	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2507305	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2509810	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2509815	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2511535	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2515830	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2515840	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2529285	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2536245	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2539755	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2539775	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2539785	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2539795	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2539800	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2542515	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2542525	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2542580	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2561200	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2562055	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2564155	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2564165	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2564170	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2564185	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2564915	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2565665	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2569435	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2569450	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2578300	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2578685	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2582495	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2584245	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2586265	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2586270	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2586295	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2595560	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2595565	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2598940	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2598950	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2598960	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2598975	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2603110	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2603135	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2603170	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2608265	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2611625	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2613545	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2613565	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2613590	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2615710	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2629885	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2629925	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2633560	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2637790	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2640625	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2640635	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2641415	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2641420	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2656445	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2662000	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2673180	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2673190	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2675935	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2676075	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2677980	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2679530	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2686590	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2697125	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2697715	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2703135	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2704145	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2704165	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2709535	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2709540	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2713590	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2713755	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2714025	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2719225	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2725725	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2726740	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2732395	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2732400	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2732430	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2733205	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2733215	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2736325	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2736335	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2737230	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2738500	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2739535	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2739575	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2744765	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2752765	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2756080	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2762055	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2780370	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2784215	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2791545	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2804290	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2804325	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2806830	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2806845	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2836005	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2851935	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2854435	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2857265	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2860400	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2860425	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2873385	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2873395	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2875805	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2896535	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2900760	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2901095	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2905720	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2905955	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2909285	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2918370	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2919650	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2926730	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2929765	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2930120	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2934560	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2937490	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2938410	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2941705	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2943605	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2947480	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2947495	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2947885	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2956300	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2956895	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2991525	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_2997430	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3001010	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3002245	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3002260	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3003885	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3007920	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3008375	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3008380	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3008405	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3008825	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3014230	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3014240	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3019940	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3021540	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3029905	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3031375	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3031400	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3031515	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3041205	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3041715	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3041720	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3041730	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3042860	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3042995	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3044690	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3049675	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3054115	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3055610	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3055825	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3056760	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3057870	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3067230	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3067725	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3069615	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3074065	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3074515	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3078355	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3081255	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3086475	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3087275	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3088070	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3091245	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3093345	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3096975	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3097925	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3104450	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3106930	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3108280	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3115540	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3116870	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3122035	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3132165	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3136475	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3142545	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3142585	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3142590	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3145110	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3146030	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3153315	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3155350	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3155765	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3155775	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3155785	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3157685	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3157700	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3159260	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3168345	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3171790	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3172430	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3173100	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3181240	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3181290	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3184815	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3188585	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3191060	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3192705	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3201175	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3207790	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3209845	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3210070	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3231620	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3238755	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3252890	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3253800	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3253825	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3253850	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3260840	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3265265	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3268195	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3280285	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3281915	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3288950	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3288960	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3303285	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3307275	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3309065	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3309100	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3309110	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3309120	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3309130	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3310760	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3311965	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3313905	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3320960	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3326110	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3343865	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3343945	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3349870	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3350855	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3350860	*pt85	1	FMT	F-Res	FMT	Res
BKODAF_3350865	*pt85	1	FMT	F-Res	FMT	Res
