"","sample","bin_id","bin_len","bin_covbases","bin_numreads","bin_coverage"
"8203","PMCL801","bin_182",6151194,3086584,59122,50.1786157289138
"8204","PMCL801","bin_185",1785659,29387,5371,1.64572295158258
"8205","PMCL801","bin_186",2862869,148742,12410,5.19555732378953
"8206","PMCL801","bin_187",2868302,94318,10574,3.2882869377074
"8207","PMCL801","bin_188",1955483,848081,21139,43.3693875119344
"8208","PMCL801","bin_19",2891845,122795,13248,4.24625109575375
"8209","PMCL801","bin_194",2966929,50092,9292,1.68834508678839
"8210","PMCL801","bin_195",2253866,65282,10518,2.89644548522406
"8211","PMCL801","bin_196",2159449,49255,7208,2.28090591627772
"8212","PMCL801","bin_197",2682486,202296,12184,7.54136275082144
"8213","PMCL801","bin_198",1167925,23990,4276,2.05407025279877
"8214","PMCL801","bin_199",1005057,19185,3979,1.90884696091863
"8215","PMCL801","bin_20",2218059,1616403,28872,72.8746620355906
"8216","PMCL801","bin_202",2634691,50276,6555,1.90823136375385
"8217","PMCL801","bin_203",2766272,290725,26611,10.5096317354186
"8218","PMCL801","bin_207",1950414,31861,5398,1.63355062053492
"8219","PMCL801","bin_209",2180716,89855,7111,4.12043567342102
"8220","PMCL801","bin_210",2017938,28703,3132,1.42239256111932
"8221","PMCL801","bin_211",1115178,23371,3795,2.09571924840698
"8222","PMCL801","bin_212",2238827,747725,14113,33.3980696141328
"8223","PMCL801","bin_214",2010683,14281,4391,0.710256166685649
"8224","PMCL801","bin_217",1643685,27302,4804,1.66102385797765
"8225","PMCL801","bin_218",2593465,310112,14302,11.9574391788592
"8226","PMCL801","bin_219",2123352,85190,11093,4.01205264129546
"8227","PMCL801","bin_22",2597267,2148018,157059,82.7030105106637
"8228","PMCL801","bin_220",2512872,117364,8326,4.67051246541806
"8229","PMCL801","bin_222",2871657,40279,7444,1.40263966065585
"8230","PMCL801","bin_224",2444546,88352,8830,3.61424984434738
"8231","PMCL801","bin_227",2247063,40305,5915,1.79367467667796
"8232","PMCL801","bin_228",2406317,2280211,167803,94.7593770895522
"8233","PMCL801","bin_229",2793158,85714,10289,3.06871290489117
"8234","PMCL801","bin_23",1992111,1992105,235537,99.9996988119638
"8235","PMCL801","bin_231",1799857,83117,5808,4.61797798380649
"8236","PMCL801","bin_232",4683860,36419,6016,0.777542454300513
"8237","PMCL801","bin_235",2315678,2314734,156789,99.9592344013287
"8238","PMCL801","bin_236",3222887,1054573,24827,32.7213768276703
"8239","PMCL801","bin_237",2813968,1286132,23232,45.7052816521012
"8240","PMCL801","bin_24",2491699,119368,10294,4.79062679721748
"8241","PMCL801","bin_240",2584588,114135,14694,4.41598428840496
"8242","PMCL801","bin_244",1987785,72575,7329,3.65104878042645
"8243","PMCL801","bin_245",2545417,1106151,22970,43.4565731273108
"8244","PMCL801","bin_248",1411623,23034,4331,1.63173878578062
"8245","PMCL801","bin_25",1850870,41539,3901,2.24429592569981
"8246","PMCL801","bin_254",2446787,588946,43432,24.0701785647872
"8247","PMCL801","bin_255",5621187,777611,20778,13.8335728734874
"8248","PMCL801","bin_257",1577859,189296,11875,11.9970162099402
"8249","PMCL801","bin_259",2523892,89585,8711,3.54947834534917
"8250","PMCL801","bin_260",2071793,1729725,146978,83.489277162342
"8251","PMCL801","bin_262",1035753,11904,2625,1.14930876376897
"8252","PMCL801","bin_266",1919176,29802,4655,1.55285393314631
"8253","PMCL801","bin_271",1596841,1503655,54566,94.164353244938
"8254","PMCL801","bin_273",2073775,120595,10844,5.81524032260009
"8255","PMCL801","bin_274",1466525,103914,6081,7.08572987163533
"8256","PMCL801","bin_276",3032347,134865,13732,4.4475450863638
"8257","PMCL801","bin_278",5987725,520345,22679,8.69019535800325
"8258","PMCL801","bin_279",2096806,12084,2687,0.576305104048729
"8259","PMCL801","bin_283",2248113,470475,23289,20.9275512396396
"8260","PMCL801","bin_284",2051454,75968,8761,3.70312958516252
"8261","PMCL801","bin_286",1764186,449076,16992,25.4551390839741
"8262","PMCL801","bin_287",2282214,383359,14112,16.797679796899
"8263","PMCL801","bin_288",1707881,324577,5545,19.0046613317907
"8264","PMCL801","bin_295",2174866,796220,23969,36.6100716090095
"8265","PMCL801","bin_296",2174701,53433,5856,2.45702742583923
"8266","PMCL801","bin_298",1098661,9806,5249,0.892541011285556
"8267","PMCL801","bin_30",2291135,62272,7617,2.71795420173844
"8268","PMCL801","bin_300",1874665,1810997,110210,96.6037665396217
"8269","PMCL801","bin_301",2973322,806998,37238,27.1412917941615
"8270","PMCL801","bin_302",2011852,17366,3319,0.863184767070341
"8271","PMCL801","bin_303",2603993,61670,9770,2.36828593625252
"8272","PMCL801","bin_307",2753009,2032215,41616,73.8179570063156
"8273","PMCL801","bin_310",2830594,2038521,48815,72.0174281440574
"8274","PMCL801","bin_314",1444035,33232,5795,2.30132926140987
"8275","PMCL801","bin_318",1678402,49408,5155,2.94375245024732
"8276","PMCL801","bin_32",2108243,1152531,17013,54.6678442665291
"8277","PMCL801","bin_320",1925987,1797915,65927,93.3503185639363
"8278","PMCL801","bin_322",1633033,29226,8300,1.78967602001919
"8279","PMCL801","bin_323",2844979,1700241,109737,59.7628664394359
"8280","PMCL801","bin_326",2600040,59796,8002,2.29981077214197
"8281","PMCL801","bin_328",3111483,150169,16069,4.82628380100422
"8282","PMCL801","bin_33",1632270,1488203,85490,91.1738254087865
"8283","PMCL801","bin_331",2426134,2189062,86772,90.2284045316541
"8284","PMCL801","bin_334",3031064,97792,10596,3.22632580506383
"8285","PMCL801","bin_337",2649673,735626,31224,27.7628975349034
"8286","PMCL801","bin_342",3532415,3469807,221792,98.2276148187571
"8287","PMCL801","bin_345",2359262,319888,12762,13.5588162739026
"8288","PMCL801","bin_346",2176844,2047603,90733,94.0629186106124
"8289","PMCL801","bin_349",3060305,140953,12148,4.60584810991061
"8290","PMCL801","bin_351",3400475,33374,7348,0.9814511207993
"8291","PMCL801","bin_354",2426756,97131,11195,4.00250375398268
"8292","PMCL801","bin_358",1508169,50111,6308,3.32263824544862
"8293","PMCL801","bin_359",1317554,24375,4208,1.85001905045258
"8294","PMCL801","bin_36",2670235,624389,28812,23.3832977247321
"8295","PMCL801","bin_360",2131624,1442632,53083,67.6776016783448
"8296","PMCL801","bin_361",4818545,2227684,33449,46.2314661375996
"8297","PMCL801","bin_362",2205259,62379,6487,2.82864733802243
"8298","PMCL801","bin_363",2080352,33214,6282,1.59655673655228
"8299","PMCL801","bin_365",1684807,44972,4269,2.66926716235153
"8300","PMCL801","bin_367",3464344,35885,7018,1.03583824239163
"8301","PMCL801","bin_368",1217972,21151,3750,1.73657522504622
"8302","PMCL801","bin_369",4101997,3477274,103521,84.7702716506131
"8303","PMCL801","bin_370",2348593,434751,17585,18.5111255973257
"8304","PMCL801","bin_375",2668811,31766,5843,1.19026787584434
"8305","PMCL801","bin_377",2317339,306067,22717,13.2076920985665
"8306","PMCL801","bin_378",1559599,682541,12151,43.7638777660155
"8307","PMCL801","bin_380",2726751,1280639,29569,46.965747880903
"8308","PMCL801","bin_381",4545961,136676,11590,3.00653701164616
"8309","PMCL801","bin_385",1662402,14267,3149,0.858216003108755
"8310","PMCL801","bin_386",1426502,25949,4798,1.81906509770053
"8311","PMCL801","bin_387",1689673,186229,9035,11.0216000374037
"8312","PMCL801","bin_390",2292109,95178,11938,4.15242032556043
"8313","PMCL801","bin_393",2026581,73127,5139,3.608392657387
"8314","PMCL801","bin_394",1438968,305542,5631,21.2334117228458
"8315","PMCL801","bin_395",2876886,129250,10573,4.49270495945964
"8316","PMCL801","bin_396",2108454,34615,4443,1.64172422068492
"8317","PMCL801","bin_397",2801538,2264469,56480,80.8294943705922
"8318","PMCL801","bin_40",2447716,34394,6894,1.40514667551301
"8319","PMCL801","bin_403",2024094,22788,4836,1.12583704116508
"8320","PMCL801","bin_404",2339711,85206,9199,3.64173182072487
"8321","PMCL801","bin_405",2390384,124587,16566,5.21200777782984
"8322","PMCL801","bin_407",2299373,2170827,113325,94.4095194646541
"8323","PMCL801","bin_412",1663969,1435785,27679,86.2867637558152
"8324","PMCL801","bin_417",2289317,149822,13366,6.54439730277633
"8325","PMCL801","bin_420",2801897,651408,9005,23.2488203527824
"8326","PMCL801","bin_422",1565230,35151,6830,2.24574024264805
"8327","PMCL801","bin_423",1291890,39800,4882,3.08075764964509
"8328","PMCL801","bin_43",1869160,332351,11195,17.7807678315393
"8329","PMCL801","bin_433",3056555,42581,6853,1.39310432823882
"8330","PMCL801","bin_434",1858965,131236,30199,7.05962726570968
"8331","PMCL801","bin_435",4352105,112117,15835,2.57615567639108
"8332","PMCL801","bin_437",1132640,24329,10925,2.14799053538635
"8333","PMCL801","bin_440",2470298,2137943,58569,86.5459551843543
"8334","PMCL801","bin_442",1089736,19329,3851,1.77373235352416
"8335","PMCL801","bin_443",1553922,56287,22413,3.62225388404309
"8336","PMCL801","bin_444",1086098,23387,6073,2.15330476623656
"8337","PMCL801","bin_447",1915532,22162,3760,1.15696318307395
"8338","PMCL801","bin_47",4249709,1115439,37344,26.2474207057471
"8339","PMCL801","bin_53",2745622,1278643,20893,46.5702489272012
"8340","PMCL801","bin_55",2548935,2305298,205277,90.4416158120941
"8341","PMCL801","bin_58",2256813,20347,3416,0.901581123469246
"8342","PMCL801","bin_60",2590257,1893133,46547,73.0866859929343
"8343","PMCL801","bin_65",2683266,105405,15193,3.92823521782783
"8344","PMCL801","bin_66",2147677,38600,5393,1.79729074716543
"8345","PMCL801","bin_67",2099624,216739,16748,10.3227530262561
"8346","PMCL801","bin_73",2194880,34944,4688,1.59206881469602
"8347","PMCL801","bin_77",1730208,1415893,30668,81.8336870480312
"8348","PMCL801","bin_78",1964903,186447,10463,9.48886535365868
"8349","PMCL801","bin_8",2733583,256493,16856,9.38303318392015
"8350","PMCL801","bin_80",2831156,2329583,104409,82.283809157814
"8351","PMCL801","bin_82",2889361,71864,9239,2.48719353517958
"8352","PMCL801","bin_86",2864004,2318008,54385,80.935920480558
"8353","PMCL801","bin_88",1791097,51985,4713,2.90241120385998
"8354","PMCL801","bin_89",3252267,603199,13636,18.5470319626279
"8355","PMCL801","bin_9",1961833,999218,35600,50.9328775690897
"8356","PMCL801","bin_92",3000695,100490,11445,3.34889084028867
"8357","PMCL801","bin_94",1654596,10821,6220,0.653996504282616
"8358","PMCL801","bin_95",1851646,25093,4051,1.35517264099077
"8359","PMCL801","bin_97",2464416,40801,7525,1.6556052224949
"8360","PMCL801","bin_98",2614543,50594,9040,1.93509917411953
"8361","PMCL805_S307","bin_100",1692583,126532,24136,7.47567475273
"8362","PMCL805_S307","bin_101",2208582,239351,41418,10.8373155264328
"8363","PMCL805_S307","bin_104",2791061,1643186,96475,58.8731668709498
"8364","PMCL805_S307","bin_107",2418589,445099,95047,18.4032508210366
"8365","PMCL805_S307","bin_108",1334333,97248,26088,7.28813572024375
"8366","PMCL805_S307","bin_109",1945922,219323,38603,11.2709039725128
"8367","PMCL805_S307","bin_11",2652403,663036,127294,24.9975588174195
"8368","PMCL805_S307","bin_110",2489628,281835,46817,11.3203659341878
"8369","PMCL805_S307","bin_112",1976985,1958622,4767017,99.0711613896919
"8370","PMCL805_S307","bin_113",2101716,1906503,655539,90.7117326984236
"8371","PMCL805_S307","bin_116",2940545,1972264,161910,67.0713762244754
"8372","PMCL805_S307","bin_117",2441739,401528,61002,16.444345607782
"8373","PMCL805_S307","bin_118",2094480,366984,70499,17.5214850464077
"8374","PMCL805_S307","bin_12",2160944,282582,52552,13.0767849606468
"8375","PMCL805_S307","bin_122",3027848,94755,18992,3.12945035550001
"8376","PMCL805_S307","bin_123",1431238,191480,40411,13.3786274539944
"8377","PMCL805_S307","bin_126",1800315,120804,19878,6.71015905549862
"8378","PMCL805_S307","bin_127",2006863,400911,88371,19.976998928178
"8379","PMCL805_S307","bin_129",2871564,2295774,99829,79.9485576501168
"8380","PMCL805_S307","bin_13",1439546,184563,36339,12.8209171502682
"8381","PMCL805_S307","bin_132",1767901,1671287,244792,94.5351012302159
"8382","PMCL805_S307","bin_133",2386911,313222,62966,13.122483410567
"8383","PMCL805_S307","bin_134",2820780,935395,182819,33.1608633073122
"8384","PMCL805_S307","bin_135",1959837,185963,36697,9.48869727431414
"8385","PMCL805_S307","bin_137",2430177,605505,129693,24.9160863591417
"8386","PMCL805_S307","bin_138",2764838,550037,78123,19.8940046396932
"8387","PMCL805_S307","bin_139",2803639,2031816,85161,72.4706711527411
"8388","PMCL805_S307","bin_141",2116228,644914,59583,30.4746936530468
"8389","PMCL805_S307","bin_142",2489841,311210,53874,12.4991917154549
"8390","PMCL805_S307","bin_143",1875593,398480,48623,21.2455474082064
"8391","PMCL805_S307","bin_144",5706077,4749405,220838,83.2341554451508
"8392","PMCL805_S307","bin_145",2687503,382440,52776,14.2303096963985
"8393","PMCL805_S307","bin_147",2308024,610793,88694,26.4638929231239
"8394","PMCL805_S307","bin_149",2485778,504721,80333,20.304347371326
"8395","PMCL805_S307","bin_152",1472854,146220,25991,9.92766424913807
"8396","PMCL805_S307","bin_154",1276592,155275,36336,12.1632440121824
"8397","PMCL805_S307","bin_159",1783660,151099,31072,8.47128937129274
"8398","PMCL805_S307","bin_16",1486388,177284,26352,11.9271684109398
"8399","PMCL805_S307","bin_160",1855298,646156,208132,34.827612599162
"8400","PMCL805_S307","bin_161",2811698,153654,31389,5.46481165473675
"8401","PMCL805_S307","bin_165",1951548,99914,22133,5.11973059335461
"8402","PMCL805_S307","bin_167",1865544,543137,170798,29.1141350726651
"8403","PMCL805_S307","bin_168",3370120,1080017,88294,32.0468410620393
"8404","PMCL805_S307","bin_169",2735254,334610,51684,12.2332331841942
"8405","PMCL805_S307","bin_17",2269345,242934,42025,10.7050272215111
"8406","PMCL805_S307","bin_173",1256867,145527,29138,11.5785520663682
"8407","PMCL805_S307","bin_174",2849112,423819,75489,14.8754769907255
"8408","PMCL805_S307","bin_175",1839175,203399,33181,11.0592521103212
"8409","PMCL805_S307","bin_177",2222035,2057781,126868,92.6079472195532
"8410","PMCL805_S307","bin_178",3112052,386848,101242,12.4306406191156
"8411","PMCL805_S307","bin_18",2023700,237388,76336,11.7303948213668
"8412","PMCL805_S307","bin_182",6151194,812540,167310,13.2094679504499
"8413","PMCL805_S307","bin_185",1785659,168464,35723,9.4342760851876
"8414","PMCL805_S307","bin_186",2862869,2773175,233535,96.8669890239477
"8415","PMCL805_S307","bin_187",2868302,313315,57372,10.9233616264954
"8416","PMCL805_S307","bin_188",1955483,168396,40091,8.61147859633656
"8417","PMCL805_S307","bin_19",2891845,444473,108268,15.3698763246301
"8418","PMCL805_S307","bin_194",2966929,2636006,204201,88.8462784245932
"8419","PMCL805_S307","bin_195",2253866,252659,51531,11.2100275704057
"8420","PMCL805_S307","bin_196",2159449,210091,39862,9.72891695983559
"8421","PMCL805_S307","bin_197",2682486,225015,38873,8.38830100138454
"8422","PMCL805_S307","bin_198",1167925,137288,28323,11.7548643962583
"8423","PMCL805_S307","bin_199",1005057,122016,24384,12.1402069733358
"8424","PMCL805_S307","bin_20",2218059,1319970,90343,59.5101392704162
"8425","PMCL805_S307","bin_202",2634691,1732871,68498,65.7713181545768
"8426","PMCL805_S307","bin_203",2766272,726567,134754,26.2652045785808
"8427","PMCL805_S307","bin_207",1950414,171477,38243,8.79182573545924
"8428","PMCL805_S307","bin_209",2180716,1717236,404954,78.7464300715912
"8429","PMCL805_S307","bin_210",2017938,158086,24011,7.83403652639477
"8430","PMCL805_S307","bin_211",1115178,139674,28879,12.524816666039
"8431","PMCL805_S307","bin_212",2238827,977655,171611,43.668179810231
"8432","PMCL805_S307","bin_214",2010683,85588,19450,4.25666303440174
"8433","PMCL805_S307","bin_217",1643685,172423,34675,10.4900269820556
"8434","PMCL805_S307","bin_218",2593465,379752,63792,14.6426498911688
"8435","PMCL805_S307","bin_219",2123352,2001426,270375,94.2578526782182
"8436","PMCL805_S307","bin_22",2597267,747246,142268,28.770472962541
"8437","PMCL805_S307","bin_220",2512872,260717,50313,10.3752598620224
"8438","PMCL805_S307","bin_222",2871657,208393,42497,7.25689035981665
"8439","PMCL805_S307","bin_224",2444546,327366,45726,13.391689090735
"8440","PMCL805_S307","bin_227",2247063,184237,33254,8.19901355680726
"8441","PMCL805_S307","bin_228",2406317,613240,91841,25.484589104428
"8442","PMCL805_S307","bin_229",2793158,305095,51326,10.9229409865106
"8443","PMCL805_S307","bin_23",1992111,100263,22045,5.03300267906758
"8444","PMCL805_S307","bin_231",1799857,230969,43145,12.8326305923193
"8445","PMCL805_S307","bin_232",4683860,502578,59915,10.7299961997156
"8446","PMCL805_S307","bin_235",2315678,164286,40954,7.09450968571624
"8447","PMCL805_S307","bin_236",3222887,172054,70292,5.33850550763958
"8448","PMCL805_S307","bin_237",2813968,423784,81810,15.0600148971133
"8449","PMCL805_S307","bin_24",2491699,463229,63224,18.5908891884614
"8450","PMCL805_S307","bin_240",2584588,307595,53577,11.9011231190426
"8451","PMCL805_S307","bin_244",1987785,270793,40973,13.622851565939
"8452","PMCL805_S307","bin_245",2545417,1212124,81212,47.6198595357853
"8453","PMCL805_S307","bin_248",1411623,140450,29120,9.94954035177948
"8454","PMCL805_S307","bin_25",1850870,102322,18616,5.52831911479466
"8455","PMCL805_S307","bin_254",2446787,433541,70274,17.7187879451705
"8456","PMCL805_S307","bin_255",5621187,1872393,166151,33.3095661112146
"8457","PMCL805_S307","bin_257",1577859,348046,45960,22.0581179940666
"8458","PMCL805_S307","bin_259",2523892,372227,51350,14.7481350232102
"8459","PMCL805_S307","bin_260",2071793,163503,29681,7.89185985279417
"8460","PMCL805_S307","bin_262",1035753,55570,12488,5.36517876366277
"8461","PMCL805_S307","bin_266",1919176,140757,28964,7.33424136191782
"8462","PMCL805_S307","bin_271",1596841,758252,79456,47.4845022140589
"8463","PMCL805_S307","bin_273",2073775,1910641,249453,92.1334763896758
"8464","PMCL805_S307","bin_274",1466525,230654,33730,15.7279282657984
"8465","PMCL805_S307","bin_276",3032347,422842,1440796,13.9443803759926
"8466","PMCL805_S307","bin_278",5987725,416783,98648,6.96062360913369
"8467","PMCL805_S307","bin_279",2096806,61668,13632,2.94104461738473
"8468","PMCL805_S307","bin_283",2248113,627798,252216,27.9255535642559
"8469","PMCL805_S307","bin_284",2051454,1827760,151828,89.095831541921
"8470","PMCL805_S307","bin_286",1764186,469093,81969,26.5897700129125
"8471","PMCL805_S307","bin_287",2282214,391283,75040,17.1448865005648
"8472","PMCL805_S307","bin_288",1707881,1526413,78352,89.3746695466487
"8473","PMCL805_S307","bin_295",2174866,362878,66353,16.6850739309916
"8474","PMCL805_S307","bin_296",2174701,208141,31532,9.57101688921833
"8475","PMCL805_S307","bin_298",1098661,49260,20087,4.48363963042285
"8476","PMCL805_S307","bin_30",2291135,1741561,100671,76.0130241125032
"8477","PMCL805_S307","bin_300",1874665,292018,46804,15.5770764376569
"8478","PMCL805_S307","bin_301",2973322,1230208,1097519,41.3748662270686
"8479","PMCL805_S307","bin_302",2011852,105668,20770,5.2522750182419
"8480","PMCL805_S307","bin_303",2603993,223011,53960,8.56419352893806
"8481","PMCL805_S307","bin_307",2753009,337959,63998,12.2759860211136
"8482","PMCL805_S307","bin_310",2830594,454597,80840,16.0601273089677
"8483","PMCL805_S307","bin_314",1444035,195750,40256,13.5557656150994
"8484","PMCL805_S307","bin_318",1678402,243594,45298,14.5134479105721
"8485","PMCL805_S307","bin_32",2108243,534777,35628,25.3660038240374
"8486","PMCL805_S307","bin_320",1925987,223437,36300,11.6011686475558
"8487","PMCL805_S307","bin_322",1633033,87926,32382,5.38421452597712
"8488","PMCL805_S307","bin_323",2844979,572975,100012,20.1398674647511
"8489","PMCL805_S307","bin_326",2600040,384771,63525,14.7986569437393
"8490","PMCL805_S307","bin_328",3111483,445293,87152,14.3112785768073
"8491","PMCL805_S307","bin_33",1632270,1468107,206240,89.9426565457921
"8492","PMCL805_S307","bin_331",2426134,424656,66335,17.5034025325889
"8493","PMCL805_S307","bin_334",3031064,255928,53720,8.44350366735905
"8494","PMCL805_S307","bin_337",2649673,1163215,1052654,43.9003227945486
"8495","PMCL805_S307","bin_342",3532415,3484460,1694042,98.642430178787
"8496","PMCL805_S307","bin_345",2359262,2235730,474600,94.7639558472098
"8497","PMCL805_S307","bin_346",2176844,692150,97831,31.7960313187348
"8498","PMCL805_S307","bin_349",3060305,389162,121437,12.7164449295087
"8499","PMCL805_S307","bin_351",3400475,178073,40451,5.23670957733846
"8500","PMCL805_S307","bin_354",2426756,2229869,177219,91.8868233971607
"8501","PMCL805_S307","bin_358",1508169,205805,48669,13.6460171240756
"8502","PMCL805_S307","bin_359",1317554,148535,29729,11.2735417295989
"8503","PMCL805_S307","bin_36",2670235,1035697,727398,38.7867359988915
"8504","PMCL805_S307","bin_360",2131624,785044,71521,36.8284462925919
"8505","PMCL805_S307","bin_361",4818545,3796236,381585,78.7838652539304
"8506","PMCL805_S307","bin_362",2205259,260966,43335,11.8338027415374
"8507","PMCL805_S307","bin_363",2080352,207939,43916,9.99537578255987
"8508","PMCL805_S307","bin_365",1684807,342473,39202,20.327135392956
"8509","PMCL805_S307","bin_367",3464344,172967,38814,4.99277785346952
"8510","PMCL805_S307","bin_368",1217972,137551,27713,11.2934451695113
"8511","PMCL805_S307","bin_369",4101997,3922227,3314643,95.6175004516093
"8512","PMCL805_S307","bin_370",2348593,1061165,128057,45.183009572114
"8513","PMCL805_S307","bin_375",2668811,183008,36368,6.85728588498773
"8514","PMCL805_S307","bin_377",2317339,308203,87864,13.299866786862
"8515","PMCL805_S307","bin_378",1559599,208375,45120,13.3608062072366
"8516","PMCL805_S307","bin_380",2726751,412863,77060,15.1412065128059
"8517","PMCL805_S307","bin_381",4545961,4010687,210228,88.2252839388635
"8518","PMCL805_S307","bin_385",1662402,91804,20872,5.52237064199875
"8519","PMCL805_S307","bin_386",1426502,166088,37720,11.6430260875905
"8520","PMCL805_S307","bin_387",1689673,345025,56189,20.4196314908269
"8521","PMCL805_S307","bin_390",2292109,320510,49064,13.9831918988146
"8522","PMCL805_S307","bin_393",2026581,358350,36002,17.6824908552878
"8523","PMCL805_S307","bin_394",1438968,119333,25905,8.29295717486421
"8524","PMCL805_S307","bin_395",2876886,169157,81264,5.87986454798695
"8525","PMCL805_S307","bin_396",2108454,157358,32762,7.46319341090676
"8526","PMCL805_S307","bin_397",2801538,574430,89431,20.5040945366438
"8527","PMCL805_S307","bin_40",2447716,169951,44140,6.94324831802382
"8528","PMCL805_S307","bin_403",2024094,925988,48054,45.7482705842713
"8529","PMCL805_S307","bin_404",2339711,312929,59156,13.3746860189143
"8530","PMCL805_S307","bin_405",2390384,349365,87801,14.6154341729195
"8531","PMCL805_S307","bin_407",2299373,2071829,569752,90.1040848961869
"8532","PMCL805_S307","bin_412",1663969,446045,25375,26.8060883345783
"8533","PMCL805_S307","bin_417",2289317,308287,69554,13.4663307877415
"8534","PMCL805_S307","bin_420",2801897,104566,24263,3.73197158924828
"8535","PMCL805_S307","bin_422",1565230,188721,44889,12.0570778735394
"8536","PMCL805_S307","bin_423",1291890,178234,36998,13.7963758524333
"8537","PMCL805_S307","bin_43",1869160,598029,97054,31.9945323032806
"8538","PMCL805_S307","bin_433",3056555,189835,49785,6.21075033820756
"8539","PMCL805_S307","bin_434",1858965,277883,106032,14.9482642222957
"8540","PMCL805_S307","bin_435",4352105,3178142,149664,73.0253980545047
"8541","PMCL805_S307","bin_437",1132640,147392,52572,13.0131374487922
"8542","PMCL805_S307","bin_440",2470298,162145,34843,6.56378299298303
"8543","PMCL805_S307","bin_442",1089736,118338,25233,10.8593273967273
"8544","PMCL805_S307","bin_443",1553922,190344,44433,12.2492634765452
"8545","PMCL805_S307","bin_444",1086098,147219,34319,13.5548541660145
"8546","PMCL805_S307","bin_447",1915532,141724,24565,7.39867566816947
"8547","PMCL805_S307","bin_47",4249709,3722119,322725,87.5852676030288
"8548","PMCL805_S307","bin_53",2745622,292538,48841,10.6547077492823
"8549","PMCL805_S307","bin_55",2548935,1506716,324938,59.1115897423826
"8550","PMCL805_S307","bin_58",2256813,107673,22303,4.77102001805201
"8551","PMCL805_S307","bin_60",2590257,806133,99166,31.1217381132451
"8552","PMCL805_S307","bin_65",2683266,1856833,94338,69.2004818009098
"8553","PMCL805_S307","bin_66",2147677,254836,40882,11.8656576384624
"8554","PMCL805_S307","bin_67",2099624,2014503,410348,95.9458931694437
"8555","PMCL805_S307","bin_73",2194880,109052,23843,4.9684720804782
"8556","PMCL805_S307","bin_77",1730208,1489741,79683,86.1018444025227
"8557","PMCL805_S307","bin_78",1964903,348976,52608,17.7604696007895
"8558","PMCL805_S307","bin_8",2733583,420611,70055,15.3868018640736
"8559","PMCL805_S307","bin_80",2831156,453915,62431,16.0328501855779
"8560","PMCL805_S307","bin_82",2889361,856830,77962,29.6546537452399
"8561","PMCL805_S307","bin_86",2864004,288267,60585,10.0651744899798
"8562","PMCL805_S307","bin_88",1791097,163366,24223,9.1210023801056
"8563","PMCL805_S307","bin_89",3252267,3024385,1160958,92.9931337125765
"8564","PMCL805_S307","bin_9",1961833,347339,65380,17.7048199311562
"8565","PMCL805_S307","bin_92",3000695,352680,58046,11.7532771574585
"8566","PMCL805_S307","bin_94",1654596,54460,26809,3.2914379099188
"8567","PMCL805_S307","bin_95",1851646,110137,23781,5.94805918625914
"8568","PMCL805_S307","bin_97",2464416,887777,72079,36.0238287691688
"8569","PMCL805_S307","bin_98",2614543,445578,72465,17.0422899910233
"8570","PMCL806_S308","bin_100",1692583,68988,9623,4.07590056144957
"8571","PMCL806_S308","bin_101",2208582,263315,43861,11.9223556109757
"8572","PMCL806_S308","bin_104",2791061,802675,144051,28.758776680266
"8573","PMCL806_S308","bin_107",2418589,161686,22586,6.68513749132242
"8574","PMCL806_S308","bin_108",1334333,111130,26225,8.32850570284929
"8575","PMCL806_S308","bin_109",1945922,145702,25167,7.48755602742556
"8576","PMCL806_S308","bin_11",2652403,377422,60920,14.2294364770361
"8577","PMCL806_S308","bin_110",2489628,289330,55185,11.621414926246
"8578","PMCL806_S308","bin_112",1976985,622919,35585,31.5085344603019
"8579","PMCL806_S308","bin_113",2101716,1028359,215571,48.9294938041105
"8580","PMCL806_S308","bin_116",2940545,895388,105366,30.4497295569359
"8581","PMCL806_S308","bin_117",2441739,249637,46675,10.2237380817524
"8582","PMCL806_S308","bin_118",2094480,168150,22248,8.02824567434399
"8583","PMCL806_S308","bin_12",2160944,295599,53843,13.6791605890759
"8584","PMCL806_S308","bin_122",3027848,186359,30798,6.1548333998272
"8585","PMCL806_S308","bin_123",1431238,416488,101346,29.0998422344851
"8586","PMCL806_S308","bin_126",1800315,198640,36773,11.0336246712381
"8587","PMCL806_S308","bin_127",2006863,325843,74130,16.2364346744147
"8588","PMCL806_S308","bin_129",2871564,989270,42694,34.4505642221451
"8589","PMCL806_S308","bin_13",1439546,392704,100724,27.2797117980252
"8590","PMCL806_S308","bin_132",1767901,297653,44093,16.8365196919963
"8591","PMCL806_S308","bin_133",2386911,493383,147636,20.6703559537829
"8592","PMCL806_S308","bin_134",2820780,511543,46859,18.1348066846759
"8593","PMCL806_S308","bin_135",1959837,293139,67900,14.9573153277543
"8594","PMCL806_S308","bin_137",2430177,324031,60206,13.3336378379023
"8595","PMCL806_S308","bin_138",2764838,1015550,72870,36.7309043061474
"8596","PMCL806_S308","bin_139",2803639,598577,70434,21.3500026215929
"8597","PMCL806_S308","bin_141",2116228,165374,88702,7.81456440421354
"8598","PMCL806_S308","bin_142",2489841,247078,95360,9.92344491073928
"8599","PMCL806_S308","bin_143",1875593,227104,34761,12.1083838551328
"8600","PMCL806_S308","bin_144",5706077,769229,98701,13.4808731112461
"8601","PMCL806_S308","bin_145",2687503,267702,46968,9.9609935319142
